                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    317,                0.59868,                0.34604,                0.83915,                0.98837,                0.95062,                0.96961,                0.86419,                0.58483,                0.28557,                0.77956,              0.0068716,              0.0068716,              0.0068716
                    318,                 0.5987,                0.34991,                0.84083,                 0.9884,                0.95056,                0.96962,                 0.8644,                0.58509,                0.28518,                0.77956,              0.0068617,              0.0068617,              0.0068617
                    319,                0.59584,                0.34406,                0.83866,                0.98846,                0.95062,                0.96962,                0.86449,                0.58446,                0.28515,                0.77946,              0.0068518,              0.0068518,              0.0068518
                    320,                0.59601,                0.34227,                0.83753,                0.98848,                0.95058,                0.96962,                0.86443,                0.58422,                0.28509,                0.77935,              0.0068419,              0.0068419,              0.0068419
                    321,                0.59573,                0.34298,                0.83983,                0.98848,                0.95056,                0.96963,                0.86483,                0.58407,                0.28483,                0.77935,               0.006832,               0.006832,               0.006832
                    322,                0.60212,                0.34568,                0.84143,                 0.9886,                0.95069,                 0.9697,                0.86433,                0.58371,                0.28427,                0.77937,              0.0068221,              0.0068221,              0.0068221
                    323,                0.59493,                0.34092,                0.83801,                0.98842,                0.95051,                0.96976,                0.86477,                0.58303,                0.28442,                0.77926,              0.0068122,              0.0068122,              0.0068122
                    324,                0.59453,                0.34082,                0.83884,                0.98861,                0.95073,                0.96975,                0.86463,                0.58306,                0.28364,                0.77923,              0.0068023,              0.0068023,              0.0068023
                    325,                0.59095,                0.33985,                0.84002,                0.98866,                0.95089,                0.97012,                 0.8647,                0.58244,                0.28362,                0.77918,              0.0067924,              0.0067924,              0.0067924
                    326,                0.58937,                0.34149,                 0.8369,                0.98869,                0.95139,                0.96991,                0.86487,                 0.5822,                0.28341,                0.77909,              0.0067825,              0.0067825,              0.0067825
                    327,                0.59117,                0.34258,                0.83985,                0.98824,                0.95142,                0.96989,                0.86435,                0.58182,                0.28339,                0.77901,              0.0067726,              0.0067726,              0.0067726
                    328,                0.59174,                0.34117,                0.84064,                0.98804,                0.95145,                0.96987,                0.86467,                0.58167,                0.28322,                0.77899,              0.0067627,              0.0067627,              0.0067627
                    329,                0.59018,                0.33784,                0.83712,                0.98806,                 0.9515,                0.96989,                0.86502,                0.58138,                0.28335,                0.77889,              0.0067528,              0.0067528,              0.0067528
                    330,                0.59075,                0.34115,                0.84103,                0.98806,                 0.9513,                0.96975,                0.86484,                0.58121,                0.28361,                0.77882,              0.0067429,              0.0067429,              0.0067429
                    331,                0.58757,                0.33802,                0.83713,                0.98877,                0.95164,                0.96991,                 0.8649,                0.58105,                0.28307,                0.77876,               0.006733,               0.006733,               0.006733
                    332,                0.58759,                0.33677,                 0.8347,                0.98876,                0.95211,                 0.9705,                0.86535,                0.58094,                0.28269,                0.77872,              0.0067231,              0.0067231,              0.0067231
                    333,                0.58841,                0.34027,                0.83793,                 0.9888,                0.95154,                0.97037,                0.86538,                0.58073,                0.28295,                0.77863,              0.0067132,              0.0067132,              0.0067132
                    334,                0.58804,                0.33728,                0.83786,                0.98837,                0.95135,                0.97035,                 0.8656,                0.57995,                0.28285,                0.77858,              0.0067033,              0.0067033,              0.0067033
                    335,                 0.5898,                0.33871,                0.83757,                0.98843,                0.95143,                0.97049,                0.86609,                0.57963,                0.28256,                0.77849,              0.0066934,              0.0066934,              0.0066934
                    336,                0.59448,                0.33894,                 0.8402,                0.98852,                0.95142,                0.97046,                 0.8658,                0.57923,                0.28236,                0.77849,              0.0066835,              0.0066835,              0.0066835
                    337,                0.59016,                0.33788,                0.83506,                0.98864,                0.95095,                0.97042,                0.86597,                0.57889,                 0.2822,                0.77843,              0.0066736,              0.0066736,              0.0066736
                    338,                 0.5866,                 0.3361,                0.83661,                0.98874,                0.95076,                 0.9704,                0.86568,                0.57904,                0.28223,                0.77846,              0.0066637,              0.0066637,              0.0066637
                    339,                 0.5909,                0.33952,                0.83714,                0.98871,                 0.9509,                0.97039,                0.86531,                0.57888,                0.28291,                0.77839,              0.0066538,              0.0066538,              0.0066538
                    340,                0.58908,                0.33706,                0.83543,                0.98884,                0.95106,                0.97044,                0.86541,                0.57912,                0.28216,                0.77839,              0.0066439,              0.0066439,              0.0066439
                    341,                0.58398,                0.33753,                0.83596,                0.98896,                0.95125,                0.97042,                0.86559,                0.57868,                0.28251,                0.77831,               0.006634,               0.006634,               0.006634
                    342,                 0.5846,                0.33781,                0.83468,                0.98892,                 0.9503,                0.97029,                0.86537,                0.57897,                0.28252,                0.77828,              0.0066241,              0.0066241,              0.0066241
                    343,                0.57993,                0.33414,                0.83494,                  0.989,                0.95061,                0.97028,                0.86566,                0.57859,                0.28277,                0.77821,              0.0066142,              0.0066142,              0.0066142
                    344,                0.58757,                0.33888,                0.84005,                0.98966,                0.95104,                0.97052,                0.86583,                0.57839,                0.28298,                 0.7781,              0.0066043,              0.0066043,              0.0066043
                    345,                0.58964,                0.33746,                0.83747,                0.98971,                0.95104,                0.97052,                0.86598,                0.57812,                  0.283,                0.77812,              0.0065944,              0.0065944,              0.0065944
                    346,                0.58592,                 0.3342,                0.83659,                0.98946,                0.95059,                0.97028,                0.86618,                0.57739,                0.28268,                0.77807,              0.0065845,              0.0065845,              0.0065845
                    347,                0.58546,                0.33502,                0.83801,                0.98711,                0.95268,                0.97047,                 0.8659,                0.57672,                0.28237,                0.77796,              0.0065746,              0.0065746,              0.0065746
                    348,                0.58534,                 0.3363,                0.83986,                0.98715,                0.95288,                0.97047,                 0.8662,                0.57591,                0.28223,                0.77785,              0.0065647,              0.0065647,              0.0065647
                    349,                 0.5807,                0.33354,                0.83645,                  0.987,                0.95322,                0.97054,                0.86628,                0.57594,                0.28221,                0.77784,              0.0065548,              0.0065548,              0.0065548
                    350,                0.58908,                0.33524,                0.83711,                  0.987,                0.95324,                0.97051,                0.86647,                0.57625,                0.28218,                0.77785,              0.0065449,              0.0065449,              0.0065449
                    351,                0.58348,                 0.3386,                0.83507,                0.98686,                0.95327,                0.97049,                0.86591,                0.57623,                0.28201,                0.77775,               0.006535,               0.006535,               0.006535
                    352,                0.58951,                0.33532,                0.83723,                0.98717,                 0.9535,                0.97059,                0.86589,                0.57606,                0.28155,                0.77779,              0.0065251,              0.0065251,              0.0065251
                    353,                0.58133,                0.33524,                0.83487,                0.98785,                0.95399,                0.97079,                0.86614,                0.57552,                0.28174,                0.77771,              0.0065152,              0.0065152,              0.0065152
                    354,                0.58243,                0.33303,                0.83964,                0.98806,                0.95402,                0.97079,                0.86618,                0.57571,                0.28167,                0.77768,              0.0065053,              0.0065053,              0.0065053
                    355,                0.57819,                0.33082,                0.83578,                0.98836,                0.95427,                0.97083,                 0.8662,                0.57506,                0.28172,                0.77757,              0.0064954,              0.0064954,              0.0064954
                    356,                 0.5899,                0.33986,                0.83849,                0.98876,                0.95417,                0.97085,                0.86679,                0.57479,                 0.2816,                0.77755,              0.0064855,              0.0064855,              0.0064855
                    357,                0.58416,                0.33624,                0.83603,                0.98812,                 0.9536,                 0.9707,                0.86677,                0.57486,                0.28152,                0.77743,              0.0064756,              0.0064756,              0.0064756
                    358,                 0.5839,                0.33386,                0.83864,                0.98863,                0.95411,                0.97087,                0.86662,                 0.5746,                0.28202,                0.77738,              0.0064657,              0.0064657,              0.0064657
                    359,                0.58516,                0.33515,                0.83651,                0.98899,                0.95425,                0.97089,                0.86698,                0.57435,                0.28174,                0.77727,              0.0064558,              0.0064558,              0.0064558
                    360,                 0.5798,                0.33527,                0.83375,                 0.9887,                0.95438,                 0.9709,                0.86694,                0.57419,                0.28204,                0.77723,              0.0064459,              0.0064459,              0.0064459
                    361,                0.57499,                0.33168,                0.83459,                0.98869,                0.95439,                0.97095,                0.86722,                0.57341,                0.28174,                0.77707,               0.006436,               0.006436,               0.006436
                    362,                0.58374,                0.33503,                0.83846,                0.98854,                 0.9542,                0.97079,                0.86755,                0.57389,                0.28238,                0.77709,              0.0064261,              0.0064261,              0.0064261
                    363,                0.58428,                0.34782,                 0.8363,                0.98905,                0.95471,                0.97095,                0.86719,                0.57408,                0.28207,                0.77705,              0.0064162,              0.0064162,              0.0064162
                    364,                0.58141,                0.33303,                0.83428,                0.98906,                0.95471,                  0.971,                0.86737,                0.57382,                0.28227,                0.77701,              0.0064063,              0.0064063,              0.0064063
                    365,                0.57858,                0.33134,                0.83527,                0.98947,                0.95467,                 0.9717,                0.86763,                0.57315,                0.28182,                0.77691,              0.0063964,              0.0063964,              0.0063964
                    366,                0.58265,                 0.3357,                0.83837,                0.98998,                0.95448,                0.97173,                0.86762,                0.57252,                0.28169,                0.77688,              0.0063865,              0.0063865,              0.0063865
                    367,                0.57434,                0.33283,                0.83417,                0.98958,                0.95424,                0.97165,                0.86821,                0.57203,                0.28191,                0.77682,              0.0063766,              0.0063766,              0.0063766
                    368,                0.57696,                 0.3313,                0.83502,                0.98951,                0.95442,                0.97163,                0.86836,                 0.5715,                0.28167,                0.77674,              0.0063667,              0.0063667,              0.0063667
                    369,                0.58006,                0.33195,                0.83635,                0.98943,                0.95449,                0.97165,                0.86851,                0.57063,                0.28167,                0.77667,              0.0063568,              0.0063568,              0.0063568
                    370,                  0.584,                0.33423,                0.83587,                0.98913,                0.95403,                0.97134,                0.86842,                 0.5705,                0.28174,                0.77658,              0.0063469,              0.0063469,              0.0063469
                    371,                0.57781,                0.33542,                0.83593,                0.98964,                 0.9544,                0.97155,                 0.8686,                 0.5703,                0.28153,                0.77655,               0.006337,               0.006337,               0.006337
                    372,                0.57958,                0.32947,                0.83664,                0.98967,                0.95417,                0.97157,                0.86848,                0.56972,                0.28179,                 0.7765,              0.0063271,              0.0063271,              0.0063271
                    373,                0.57385,                0.32667,                0.83333,                0.98966,                0.95429,                0.97156,                0.86847,                0.56959,                0.28158,                0.77644,              0.0063172,              0.0063172,              0.0063172
                    374,                0.57438,                0.33086,                0.83267,                0.98974,                0.95433,                 0.9716,                0.86873,                0.56919,                0.28206,                0.77641,              0.0063073,              0.0063073,              0.0063073
                    375,                0.58717,                0.33546,                0.83611,                0.98993,                0.95426,                0.97166,                0.86938,                0.56935,                0.28262,                0.77633,              0.0062974,              0.0062974,              0.0062974
                    376,                0.57936,                0.33325,                0.83577,                0.99046,                0.95471,                 0.9719,                0.86875,                0.56908,                0.28226,                0.77623,              0.0062875,              0.0062875,              0.0062875
                    377,                0.56762,                0.32594,                0.83262,                0.99001,                0.95486,                0.97188,                0.86873,                0.56875,                0.28288,                0.77622,              0.0062776,              0.0062776,              0.0062776
                    378,                 0.5761,                0.32932,                0.83369,                0.99052,                0.95479,                0.97187,                0.86923,                0.56849,                0.28318,                 0.7762,              0.0062677,              0.0062677,              0.0062677
                    379,                0.57673,                0.32849,                0.83307,                0.99002,                0.95471,                0.97183,                0.86902,                0.56822,                 0.2835,                0.77611,              0.0062578,              0.0062578,              0.0062578
                    380,                 0.5675,                0.32658,                0.83439,                0.99004,                0.95468,                0.97186,                0.86904,                0.56805,                0.28382,                0.77609,              0.0062479,              0.0062479,              0.0062479
                    381,                0.57771,                0.33228,                0.83613,                0.98949,                0.95477,                0.97184,                0.86891,                0.56756,                0.28479,                0.77604,               0.006238,               0.006238,               0.006238
                    382,                0.57666,                0.32955,                0.83368,                0.98891,                0.95431,                0.97159,                0.86887,                0.56789,                0.28498,                0.77599,              0.0062281,              0.0062281,              0.0062281
                    383,                0.57405,                0.33754,                0.83709,                0.98845,                0.95388,                0.97136,                0.86913,                 0.5675,                0.28566,                0.77601,              0.0062182,              0.0062182,              0.0062182
                    384,                0.57059,                0.32832,                0.83509,                0.98851,                0.95388,                0.97137,                0.86857,                0.56788,                0.28582,                0.77606,              0.0062083,              0.0062083,              0.0062083
                    385,                0.58049,                0.32912,                0.83584,                0.98849,                 0.9539,                0.97138,                0.86891,                0.56741,                0.28658,                0.77602,              0.0061984,              0.0061984,              0.0061984
                    386,                0.57762,                0.32954,                0.83446,                 0.9892,                0.95384,                0.97174,                0.86919,                0.56789,                0.28681,                0.77605,              0.0061885,              0.0061885,              0.0061885
                    387,                0.57282,                0.32634,                0.83399,                0.98922,                0.95384,                0.97177,                0.86911,                0.56763,                0.28724,                  0.776,              0.0061786,              0.0061786,              0.0061786
                    388,                0.57272,                0.33495,                0.83825,                0.98977,                0.95417,                0.97284,                0.86943,                 0.5674,                0.28806,                0.77594,              0.0061687,              0.0061687,              0.0061687
                    389,                0.57991,                0.32938,                0.83469,                   0.99,                0.95409,                0.97272,                0.86942,                 0.5672,                  0.289,                0.77592,              0.0061588,              0.0061588,              0.0061588
                    390,                 0.5728,                0.33053,                0.83421,                0.99031,                0.95403,                0.97284,                 0.8695,                0.56716,                0.28903,                0.77591,              0.0061489,              0.0061489,              0.0061489
                    391,                 0.5731,                0.32836,                0.83505,                0.99024,                 0.9547,                0.97288,                0.86959,                0.56689,                0.29026,                0.77591,               0.006139,               0.006139,               0.006139
                    392,                0.57126,                0.32978,                 0.8351,                0.99074,                0.95459,                0.97278,                0.86926,                0.56695,                0.29081,                0.77591,              0.0061291,              0.0061291,              0.0061291
                    393,                0.57335,                0.32607,                0.83361,                0.99093,                0.95409,                0.97287,                0.86974,                0.56626,                0.29142,                0.77593,              0.0061192,              0.0061192,              0.0061192
                    394,                0.57127,                  0.327,                0.83517,                0.99094,                0.95409,                0.97278,                0.86911,                0.56627,                  0.292,                0.77586,              0.0061093,              0.0061093,              0.0061093
                    395,                0.57352,                0.32839,                0.83573,                0.99057,                0.95409,                0.97288,                 0.8693,                0.56616,                 0.2923,                0.77582,              0.0060994,              0.0060994,              0.0060994
                    396,                0.56822,                0.32553,                0.83278,                0.99071,                0.95409,                0.97291,                0.86975,                0.56608,                0.29294,                0.77579,              0.0060895,              0.0060895,              0.0060895
                    397,                0.57337,                0.32633,                0.83349,                0.99067,                0.95409,                 0.9728,                0.86954,                0.56611,                0.29333,                0.77578,              0.0060796,              0.0060796,              0.0060796
                    398,                0.57615,                0.32499,                0.83361,                0.99071,                0.95364,                 0.9729,                0.86972,                 0.5653,                0.29369,                0.77578,              0.0060697,              0.0060697,              0.0060697
                    399,                0.56982,                0.32673,                0.83507,                0.99082,                0.95348,                0.97292,                0.87024,                0.56528,                0.29412,                0.77572,              0.0060598,              0.0060598,              0.0060598
                    400,                0.57356,                0.32817,                0.83423,                0.99102,                0.95365,                0.97291,                0.87016,                0.56472,                0.29446,                0.77567,              0.0060499,              0.0060499,              0.0060499
                    401,                0.57025,                 0.3281,                0.83324,                0.99122,                0.95366,                0.97288,                0.87036,                0.56468,                0.29522,                0.77564,                0.00604,                0.00604,                0.00604
                    402,                0.56826,                0.32308,                0.83405,                0.99091,                0.95364,                0.97302,                0.87095,                0.56432,                0.29606,                 0.7756,              0.0060301,              0.0060301,              0.0060301
                    403,                0.57535,                0.32653,                 0.8337,                0.99064,                0.95516,                0.97296,                  0.871,                 0.5639,                0.29636,                 0.7756,              0.0060202,              0.0060202,              0.0060202
                    404,                0.57092,                0.32839,                0.83788,                0.99082,                0.95488,                0.97318,                0.87109,                0.56399,                0.29706,                0.77563,              0.0060103,              0.0060103,              0.0060103
                    405,                0.57488,                0.32499,                0.83518,                 0.9908,                0.95487,                0.97303,                0.87065,                0.56421,                0.29765,                0.77559,              0.0060004,              0.0060004,              0.0060004
                    406,                0.57603,                0.32829,                0.83452,                 0.9906,                0.95471,                0.97302,                0.87083,                0.56367,                0.29835,                0.77563,              0.0059905,              0.0059905,              0.0059905
                    407,                0.56817,                0.32481,                 0.8335,                 0.9903,                0.95489,                0.97315,                0.87091,                0.56349,                0.29861,                0.77549,              0.0059806,              0.0059806,              0.0059806
                    408,                0.56853,                0.32339,                0.83133,                0.99075,                0.95364,                0.97299,                0.87097,                0.56311,                0.29883,                0.77546,              0.0059707,              0.0059707,              0.0059707
                    409,                0.57019,                0.32666,                0.83087,                0.98996,                0.95242,                0.97143,                0.87098,                0.56258,                0.29885,                 0.7755,              0.0059608,              0.0059608,              0.0059608
                    410,                0.56693,                0.32716,                0.83215,                0.98996,                0.95364,                0.97196,                0.87137,                0.56283,                0.29949,                0.77544,              0.0059509,              0.0059509,              0.0059509
                    411,                0.56706,                0.32558,                0.83216,                0.98991,                0.95365,                0.97213,                0.87131,                0.56272,                0.29941,                0.77546,               0.005941,               0.005941,               0.005941
                    412,                0.56737,                0.32356,                0.83418,                0.98943,                0.95372,                0.97209,                0.87136,                0.56282,                0.29978,                0.77545,              0.0059311,              0.0059311,              0.0059311
                    413,                0.56991,                0.32596,                0.83575,                0.98961,                0.95396,                0.97207,                 0.8712,                0.56251,                 0.2994,                0.77544,              0.0059212,              0.0059212,              0.0059212
                    414,                0.56326,                0.32209,                 0.8321,                0.98961,                0.95391,                0.97209,                0.87162,                0.56186,                0.29951,                0.77543,              0.0059113,              0.0059113,              0.0059113
                    415,                0.57131,                 0.3312,                0.83298,                 0.9896,                0.95396,                0.97205,                0.87216,                0.56168,                0.29996,                0.77533,              0.0059014,              0.0059014,              0.0059014
                    416,                0.56456,                0.32591,                0.83439,                0.98961,                0.95398,                0.97207,                0.87246,                0.56124,                0.29998,                0.77536,              0.0058915,              0.0058915,              0.0058915
                    417,                0.56082,                0.32497,                0.83086,                0.98961,                0.95398,                0.97208,                0.87287,                0.56085,                0.30005,                0.77533,              0.0058816,              0.0058816,              0.0058816
                    418,                0.56197,                0.32193,                0.83372,                0.98932,                0.95359,                0.97193,                 0.8729,                0.56045,                0.29995,                0.77528,              0.0058717,              0.0058717,              0.0058717
                    419,                0.56285,                0.32293,                0.83265,                0.98979,                0.95407,                0.97213,                0.87308,                0.56036,                0.29982,                0.77529,              0.0058618,              0.0058618,              0.0058618
                    420,                0.56542,                0.32383,                0.83241,                0.98949,                0.95363,                0.97198,                0.87337,                0.55998,                0.29993,                0.77523,              0.0058519,              0.0058519,              0.0058519
                    421,                0.56386,                0.32366,                0.83148,                0.98947,                0.95368,                0.97201,                 0.8734,                0.55957,                0.30005,                0.77522,               0.005842,               0.005842,               0.005842
                    422,                0.56444,                0.32514,                0.83235,                0.99017,                0.95399,                 0.9722,                0.87342,                0.55931,                0.29999,                0.77514,              0.0058321,              0.0058321,              0.0058321
                    423,                0.56343,                0.32308,                0.83257,                0.98999,                0.95401,                0.97222,                0.87371,                 0.5591,                0.29978,                0.77519,              0.0058222,              0.0058222,              0.0058222
                    424,                0.55829,                0.31826,                0.82762,                0.98998,                0.95361,                0.97215,                0.87377,                0.55887,                0.29981,                0.77513,              0.0058123,              0.0058123,              0.0058123
                    425,                0.56275,                0.32365,                0.83499,                0.98999,                0.95408,                 0.9722,                0.87389,                0.55885,                0.29977,                0.77511,              0.0058024,              0.0058024,              0.0058024
                    426,                0.56712,                0.32917,                0.83527,                0.98976,                0.95392,                0.97218,                 0.8741,                 0.5587,                 0.2997,                0.77514,              0.0057925,              0.0057925,              0.0057925
                    427,                0.55765,                0.31857,                0.82973,                0.98844,                0.95523,                0.97219,                0.87389,                0.55872,                0.30014,                0.77518,              0.0057826,              0.0057826,              0.0057826
                    428,                0.55636,                0.32111,                0.82938,                0.98847,                0.95481,                0.97216,                0.87415,                0.55857,                 0.3004,                0.77516,              0.0057727,              0.0057727,              0.0057727
                    429,                0.56225,                0.32026,                0.83448,                0.98864,                0.95482,                0.97212,                0.87386,                0.55877,                    0.3,                0.77513,              0.0057628,              0.0057628,              0.0057628
                    430,                0.56214,                 0.3212,                0.82951,                0.98907,                0.95508,                0.97212,                0.87401,                0.55872,                0.30007,                0.77518,              0.0057529,              0.0057529,              0.0057529
                    431,                0.55684,                0.31781,                0.83249,                0.98913,                0.95508,                0.97212,                0.87429,                0.55891,                0.30023,                0.77517,               0.005743,               0.005743,               0.005743
                    432,                0.56086,                0.31928,                0.83049,                0.98926,                0.95536,                0.97232,                0.87458,                0.55918,                0.29991,                0.77522,              0.0057331,              0.0057331,              0.0057331
                    433,                0.55786,                0.31885,                0.82996,                0.98922,                0.95513,                0.97214,                 0.8746,                0.55895,                0.29993,                0.77521,              0.0057232,              0.0057232,              0.0057232
                    434,                0.56029,                0.32299,                0.83298,                0.98964,                0.95555,                0.97235,                0.87433,                0.55879,                0.30024,                0.77512,              0.0057133,              0.0057133,              0.0057133
                    435,                0.55792,                 0.3196,                0.83118,                0.98963,                0.95558,                0.97228,                0.87429,                0.55903,                0.30033,                0.77512,              0.0057034,              0.0057034,              0.0057034
                    436,                0.56559,                0.32326,                0.83186,                0.98934,                0.95558,                0.97237,                0.87479,                0.55895,                0.30034,                 0.7751,              0.0056935,              0.0056935,              0.0056935
                    437,                0.55621,                0.31835,                0.82905,                0.98939,                0.95558,                0.97238,                 0.8745,                0.55922,                0.30037,                0.77512,              0.0056836,              0.0056836,              0.0056836
                    438,                0.55675,                0.31657,                0.83302,                0.98933,                0.95558,                0.97237,                 0.8741,                0.55984,                0.30067,                0.77516,              0.0056737,              0.0056737,              0.0056737
                    439,                 0.5606,                0.32131,                0.83014,                0.98937,                0.95558,                0.97237,                 0.8747,                0.56031,                  0.301,                0.77512,              0.0056638,              0.0056638,              0.0056638
                    440,                0.56403,                0.32231,                0.83062,                0.98928,                0.95559,                0.97238,                0.87396,                 0.5607,                0.30074,                0.77518,              0.0056539,              0.0056539,              0.0056539
                    441,                  0.559,                0.32239,                0.83213,                0.98928,                0.95559,                0.97241,                0.87431,                 0.5608,                0.30094,                0.77514,               0.005644,               0.005644,               0.005644
                    442,                0.55446,                0.31658,                0.82807,                 0.9903,                0.95388,                 0.9724,                0.87429,                0.56147,                  0.301,                0.77512,              0.0056341,              0.0056341,              0.0056341
                    443,                0.56333,                0.32014,                0.83012,                0.99032,                0.95433,                 0.9725,                0.87431,                0.56153,                0.30113,                0.77513,              0.0056242,              0.0056242,              0.0056242
                    444,                0.55719,                0.31909,                0.83085,                0.99034,                0.95435,                0.97237,                0.87421,                0.56175,                0.30122,                0.77519,              0.0056143,              0.0056143,              0.0056143
                    445,                0.55971,                0.31841,                0.83131,                0.99025,                0.95441,                0.97239,                0.87471,                0.56239,                0.30136,                0.77519,              0.0056044,              0.0056044,              0.0056044
                    446,                0.55633,                0.31844,                 0.8302,                0.99024,                0.95458,                 0.9724,                0.87433,                0.56277,                0.30125,                 0.7752,              0.0055945,              0.0055945,              0.0055945
                    447,                0.55482,                0.31832,                 0.8289,                0.99007,                0.95453,                0.97237,                0.87464,                0.56213,                 0.3013,                0.77515,              0.0055846,              0.0055846,              0.0055846
                    448,                0.55361,                0.31908,                0.83154,                 0.9901,                0.95447,                0.97237,                0.87512,                0.56157,                0.30132,                0.77514,              0.0055747,              0.0055747,              0.0055747
                    449,                0.55891,                0.31517,                0.83175,                0.99021,                0.95446,                0.97239,                0.87539,                0.56138,                0.30114,                0.77509,              0.0055648,              0.0055648,              0.0055648
                    450,                0.55402,                0.31558,                0.82963,                0.99037,                0.95479,                0.97238,                0.87512,                0.56155,                0.30092,                0.77511,              0.0055549,              0.0055549,              0.0055549
                    451,                0.55996,                0.31747,                0.83313,                0.99037,                0.95475,                0.97239,                0.87516,                0.56121,                0.30105,                0.77501,               0.005545,               0.005545,               0.005545
                    452,                0.55208,                0.31681,                0.82988,                0.99038,                0.95481,                0.97236,                0.87513,                0.56088,                0.30052,                0.77501,              0.0055351,              0.0055351,              0.0055351
                    453,                0.55046,                0.31555,                 0.8286,                0.98991,                0.95552,                0.97234,                0.87532,                0.56002,                0.30008,                0.77494,              0.0055252,              0.0055252,              0.0055252
                    454,                0.55322,                0.32452,                0.83046,                0.98991,                0.95555,                0.97234,                0.87532,                0.55984,                0.29981,                0.77492,              0.0055153,              0.0055153,              0.0055153
                    455,                0.55635,                0.32881,                0.83137,                0.98959,                0.95603,                0.97235,                0.87531,                0.55994,                 0.2996,                0.77485,              0.0055054,              0.0055054,              0.0055054
                    456,                0.55058,                0.31496,                0.83064,                0.98962,                0.95502,                0.97229,                0.87563,                0.55971,                0.29955,                0.77488,              0.0054955,              0.0054955,              0.0054955
                    457,                0.55021,                0.31556,                0.82911,                0.98979,                0.95504,                0.97238,                 0.8751,                0.55958,                0.29868,                0.77484,              0.0054856,              0.0054856,              0.0054856
                    458,                0.55559,                0.31853,                0.83203,                0.99028,                0.95504,                 0.9724,                0.87534,                  0.559,                0.29863,                0.77474,              0.0054757,              0.0054757,              0.0054757
                    459,                0.55266,                0.31364,                0.82729,                0.99035,                0.95502,                0.97243,                0.87543,                0.55832,                0.29802,                0.77469,              0.0054658,              0.0054658,              0.0054658
                    460,                0.55675,                  0.319,                0.83219,                0.99033,                0.95521,                0.97242,                0.87553,                0.55774,                0.29791,                0.77457,              0.0054559,              0.0054559,              0.0054559
                    461,                 0.5546,                0.31426,                0.83049,                0.99043,                0.95501,                0.97244,                0.87562,                0.55725,                 0.2975,                0.77451,               0.005446,               0.005446,               0.005446
                    462,                0.54874,                0.31885,                0.82814,                 0.9908,                0.95541,                0.97354,                0.87595,                0.55739,                 0.2973,                0.77451,              0.0054361,              0.0054361,              0.0054361
                    463,                0.54763,                0.31255,                0.83067,                0.99108,                0.95541,                0.97351,                 0.8762,                0.55735,                  0.297,                0.77449,              0.0054262,              0.0054262,              0.0054262
                    464,                0.55205,                0.31599,                0.82984,                 0.9912,                0.95541,                0.97349,                0.87591,                0.55681,                0.29665,                0.77444,              0.0054163,              0.0054163,              0.0054163
                    465,                0.55487,                0.31533,                 0.8302,                0.99146,                0.95538,                0.97348,                0.87592,                0.55709,                0.29659,                0.77438,              0.0054064,              0.0054064,              0.0054064
                    466,                0.55637,                0.31885,                0.82859,                0.99144,                0.95539,                0.97349,                0.87572,                0.55726,                0.29612,                0.77433,              0.0053965,              0.0053965,              0.0053965
                    467,                0.55006,                0.31338,                0.82984,                0.99172,                0.95533,                0.97348,                0.87611,                0.55739,                0.29553,                0.77439,              0.0053866,              0.0053866,              0.0053866
                    468,                0.54576,                0.31223,                 0.8287,                0.99123,                0.95497,                0.97348,                0.87589,                 0.5569,                0.29562,                0.77433,              0.0053767,              0.0053767,              0.0053767
                    469,                0.55444,                0.32132,                0.83158,                0.99082,                0.95461,                0.97242,                0.87614,                 0.5571,                0.29481,                 0.7743,              0.0053668,              0.0053668,              0.0053668
                    470,                0.54949,                0.31684,                0.83194,                 0.9909,                0.95447,                0.97243,                0.87598,                0.55706,                  0.295,                0.77431,              0.0053569,              0.0053569,              0.0053569
                    471,                0.54789,                 0.3125,                0.82949,                0.99129,                 0.9547,                0.97244,                0.87638,                0.55704,                0.29472,                0.77423,               0.005347,               0.005347,               0.005347
                    472,                0.55102,                0.31135,                0.83027,                0.99122,                0.95446,                0.97243,                0.87631,                0.55696,                0.29492,                0.77424,              0.0053371,              0.0053371,              0.0053371
                    473,                0.54927,                 0.3134,                0.82927,                0.99114,                0.95444,                0.97242,                0.87625,                 0.5572,                0.29456,                0.77424,              0.0053272,              0.0053272,              0.0053272
                    474,                0.55158,                0.31393,                  0.832,                0.99143,                0.95443,                0.97243,                0.87636,                0.55732,                0.29451,                0.77418,              0.0053173,              0.0053173,              0.0053173
                    475,                0.54922,                0.31397,                0.83067,                0.99131,                0.95426,                0.97239,                0.87577,                0.55756,                0.29369,                0.77415,              0.0053074,              0.0053074,              0.0053074
                    476,                0.54814,                 0.3115,                0.83079,                0.99152,                0.95442,                0.97238,                0.87608,                0.55739,                0.29329,                0.77415,              0.0052975,              0.0052975,              0.0052975
                    477,                0.54166,                0.30914,                0.82627,                0.99172,                0.95441,                0.97238,                0.87607,                 0.5578,                0.29363,                0.77413,              0.0052876,              0.0052876,              0.0052876
                    478,                0.54793,                0.31258,                0.82872,                0.99206,                0.95445,                 0.9723,                0.87601,                0.55842,                0.29313,                0.77413,              0.0052777,              0.0052777,              0.0052777
